month,city_ascii,year,total_cases,confirmed_cases,city_ascii,lat,lng,admin_ascii,population,population_proper
3,malambo,2010,18,11,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2010,11,7,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2010,14,9,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2010,15,10,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2010,16,11,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2010,20,11,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2010,13,11,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2010,15,10,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2010,14,12,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2011,6,4,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2011,12,11,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2011,5,4,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2011,9,8,malambo,10.8595,-74.7739,atlantico,,
1,malambo,2011,7,7,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2011,14,10,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2011,12,10,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2011,11,8,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2011,6,5,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2011,2,2,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2011,3,2,malambo,10.8595,-74.7739,atlantico,,
3,malambo,2011,2,1,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2012,29,10,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2012,12,8,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2012,10,5,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2012,21,18,malambo,10.8595,-74.7739,atlantico,,
1,malambo,2012,17,12,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2012,23,19,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2012,7,7,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2012,6,5,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2012,9,8,malambo,10.8595,-74.7739,atlantico,,
3,malambo,2012,12,8,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2012,3,3,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2012,6,6,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2013,39,29,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2013,31,21,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2013,23,18,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2013,39,29,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2013,30,22,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2013,25,20,malambo,10.8595,-74.7739,atlantico,,
3,malambo,2013,19,15,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2013,39,31,malambo,10.8595,-74.7739,atlantico,,
1,malambo,2013,18,12,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2013,26,17,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2013,20,14,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2013,30,25,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2014,19,9,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2014,26,23,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2014,34,20,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2014,41,18,malambo,10.8595,-74.7739,atlantico,,
,malambo,2014,12,5,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2014,39,13,malambo,10.8595,-74.7739,atlantico,,
1,malambo,2014,31,24,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2014,20,16,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2014,75,30,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2014,17,13,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2014,20,12,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2014,21,13,malambo,10.8595,-74.7739,atlantico,,
3,malambo,2014,19,15,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2015,81,30,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2015,31,16,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2015,32,19,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2015,12,6,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2015,21,13,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2015,47,21,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2015,26,15,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2015,55,18,malambo,10.8595,-74.7739,atlantico,,
3,malambo,2015,36,24,malambo,10.8595,-74.7739,atlantico,,
1,malambo,2015,32,21,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2015,28,20,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2015,14,9,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2016,10,3,malambo,10.8595,-74.7739,atlantico,,
10,malambo,2016,6,5,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2016,2,0,malambo,10.8595,-74.7739,atlantico,,
1,malambo,2016,28,11,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2016,13,2,malambo,10.8595,-74.7739,atlantico,,
3,malambo,2016,5,1,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2016,2,2,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2016,4,0,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2016,3,0,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2016,5,3,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2016,1,0,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2016,2,1,malambo,10.8595,-74.7739,atlantico,,
12,malambo,2017,6,2,malambo,10.8595,-74.7739,atlantico,,
2,malambo,2017,1,0,malambo,10.8595,-74.7739,atlantico,,
11,malambo,2017,6,2,malambo,10.8595,-74.7739,atlantico,,
7,malambo,2017,1,0,malambo,10.8595,-74.7739,atlantico,,
8,malambo,2017,3,2,malambo,10.8595,-74.7739,atlantico,,
4,malambo,2017,1,0,malambo,10.8595,-74.7739,atlantico,,
5,malambo,2017,2,1,malambo,10.8595,-74.7739,atlantico,,
6,malambo,2017,1,0,malambo,10.8595,-74.7739,atlantico,,
9,malambo,2017,1,0,malambo,10.8595,-74.7739,atlantico,,
10,manati,2007,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
9,manati,2007,4,3,manati,10.4481,-74.9592,atlantico,13456,13456
6,manati,2007,2,1,manati,10.4481,-74.9592,atlantico,13456,13456
8,manati,2007,5,5,manati,10.4481,-74.9592,atlantico,13456,13456
6,manati,2008,2,1,manati,10.4481,-74.9592,atlantico,13456,13456
5,manati,2008,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
2,manati,2008,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
1,manati,2008,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
5,manati,2009,2,2,manati,10.4481,-74.9592,atlantico,13456,13456
7,manati,2009,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
11,manati,2009,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
12,manati,2010,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
3,manati,2010,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
5,manati,2010,5,5,manati,10.4481,-74.9592,atlantico,13456,13456
8,manati,2011,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
11,manati,2011,2,1,manati,10.4481,-74.9592,atlantico,13456,13456
10,manati,2011,2,1,manati,10.4481,-74.9592,atlantico,13456,13456
9,manati,2011,2,2,manati,10.4481,-74.9592,atlantico,13456,13456
6,manati,2011,2,2,manati,10.4481,-74.9592,atlantico,13456,13456
4,manati,2012,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
7,manati,2012,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
12,manati,2012,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
10,manati,2013,4,2,manati,10.4481,-74.9592,atlantico,13456,13456
3,manati,2013,8,5,manati,10.4481,-74.9592,atlantico,13456,13456
4,manati,2013,5,3,manati,10.4481,-74.9592,atlantico,13456,13456
11,manati,2013,5,2,manati,10.4481,-74.9592,atlantico,13456,13456
12,manati,2013,6,4,manati,10.4481,-74.9592,atlantico,13456,13456
2,manati,2013,4,2,manati,10.4481,-74.9592,atlantico,13456,13456
9,manati,2013,5,4,manati,10.4481,-74.9592,atlantico,13456,13456
7,manati,2013,3,1,manati,10.4481,-74.9592,atlantico,13456,13456
5,manati,2013,3,1,manati,10.4481,-74.9592,atlantico,13456,13456
8,manati,2013,4,4,manati,10.4481,-74.9592,atlantico,13456,13456
1,manati,2013,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
6,manati,2013,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
10,manati,2014,12,0,manati,10.4481,-74.9592,atlantico,13456,13456
9,manati,2014,17,1,manati,10.4481,-74.9592,atlantico,13456,13456
3,manati,2014,6,3,manati,10.4481,-74.9592,atlantico,13456,13456
1,manati,2014,4,3,manati,10.4481,-74.9592,atlantico,13456,13456
6,manati,2014,5,2,manati,10.4481,-74.9592,atlantico,13456,13456
7,manati,2014,4,1,manati,10.4481,-74.9592,atlantico,13456,13456
4,manati,2014,3,0,manati,10.4481,-74.9592,atlantico,13456,13456
11,manati,2014,5,2,manati,10.4481,-74.9592,atlantico,13456,13456
8,manati,2014,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
12,manati,2014,1,1,manati,10.4481,-74.9592,atlantico,13456,13456
5,manati,2014,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
,manati,2014,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
8,manati,2015,10,5,manati,10.4481,-74.9592,atlantico,13456,13456
9,manati,2015,8,3,manati,10.4481,-74.9592,atlantico,13456,13456
6,manati,2015,3,1,manati,10.4481,-74.9592,atlantico,13456,13456
10,manati,2015,2,2,manati,10.4481,-74.9592,atlantico,13456,13456
11,manati,2015,4,2,manati,10.4481,-74.9592,atlantico,13456,13456
7,manati,2015,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
9,manati,2017,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
12,manati,2017,1,0,manati,10.4481,-74.9592,atlantico,13456,13456
11,manati,2017,2,0,manati,10.4481,-74.9592,atlantico,13456,13456
10,manaure,2007,3,0,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2007,13,0,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2007,14,2,manaure,11.775,-72.4444,la guajira,67584,67584
6,manaure,2007,16,6,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2007,3,0,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2007,4,0,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2007,5,0,manaure,11.775,-72.4444,la guajira,67584,67584
9,manaure,2007,8,0,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2007,3,1,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2008,4,1,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2008,9,2,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2008,3,2,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2008,8,2,manaure,11.775,-72.4444,la guajira,67584,67584
6,manaure,2008,8,0,manaure,11.775,-72.4444,la guajira,67584,67584
4,manaure,2008,5,2,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2008,9,1,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2008,4,2,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2008,3,2,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2008,1,0,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2008,2,0,manaure,11.775,-72.4444,la guajira,67584,67584
9,manaure,2008,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2009,3,1,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2009,4,1,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2009,2,2,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2009,3,1,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2009,4,3,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2009,1,0,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2009,3,2,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2009,5,4,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2009,3,3,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2010,4,2,manaure,11.775,-72.4444,la guajira,67584,67584
4,manaure,2010,9,0,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2010,4,1,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2010,5,0,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2010,5,5,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2010,7,4,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2010,3,1,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2010,6,3,manaure,11.775,-72.4444,la guajira,67584,67584
9,manaure,2010,2,1,manaure,11.775,-72.4444,la guajira,67584,67584
6,manaure,2010,1,0,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2010,2,1,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2010,2,2,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2011,4,4,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2011,8,7,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2011,10,3,manaure,11.775,-72.4444,la guajira,67584,67584
4,manaure,2011,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2011,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2011,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2011,4,4,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2011,1,0,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2012,5,2,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2012,13,6,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2012,31,5,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2012,4,2,manaure,11.775,-72.4444,la guajira,67584,67584
4,manaure,2012,2,2,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2012,2,2,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2012,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2012,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2013,4,4,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2013,9,9,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2013,4,4,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2013,9,9,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2013,6,6,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2013,9,8,manaure,11.775,-72.4444,la guajira,67584,67584
9,manaure,2013,10,9,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2013,6,6,manaure,11.775,-72.4444,la guajira,67584,67584
6,manaure,2013,5,3,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2013,9,8,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2013,5,3,manaure,11.775,-72.4444,la guajira,67584,67584
4,manaure,2013,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2014,2,2,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2014,9,9,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2014,5,5,manaure,11.775,-72.4444,la guajira,67584,67584
4,manaure,2014,3,3,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2014,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2014,1,0,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2014,6,4,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2014,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2014,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
,manaure,2014,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2015,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
10,manaure,2015,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure,2015,3,3,manaure,11.775,-72.4444,la guajira,67584,67584
3,manaure,2015,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
1,manaure,2015,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
6,manaure,2015,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
12,manaure,2015,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2016,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
2,manaure,2017,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
6,manaure,2017,4,4,manaure,11.775,-72.4444,la guajira,67584,67584
8,manaure,2017,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
5,manaure,2017,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
7,manaure,2017,1,1,manaure,11.775,-72.4444,la guajira,67584,67584
11,manaure balcon del cesar,2007,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2007,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2007,3,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2007,2,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2007,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2008,2,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2008,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
,manaure balcon del cesar,2008,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2008,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2008,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
4,manaure balcon del cesar,2008,2,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2008,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
2,manaure balcon del cesar,2008,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2008,2,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2009,6,6,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2009,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2009,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2009,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2009,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2010,10,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
2,manaure balcon del cesar,2010,5,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2010,11,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2010,5,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2010,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2010,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2010,4,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2010,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
3,manaure balcon del cesar,2011,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2011,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2012,38,22,manaure balcon del cesar,10.3928,-73.0325,cesar,,
4,manaure balcon del cesar,2012,6,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2012,7,5,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2012,12,4,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2012,29,4,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2012,14,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2012,26,4,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2012,13,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2012,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2012,8,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2013,6,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2013,3,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2013,7,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2013,4,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2013,6,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
4,manaure balcon del cesar,2013,6,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2013,6,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
2,manaure balcon del cesar,2013,2,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2013,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
3,manaure balcon del cesar,2013,4,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2013,3,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2013,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2014,6,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2014,4,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2014,9,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2014,9,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2014,6,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2014,4,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2014,16,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2014,4,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
3,manaure balcon del cesar,2014,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2014,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
4,manaure balcon del cesar,2014,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
2,manaure balcon del cesar,2014,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
,manaure balcon del cesar,2014,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2015,17,4,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2015,12,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2015,19,6,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2015,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2015,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2015,3,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2015,15,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2015,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
2,manaure balcon del cesar,2015,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
3,manaure balcon del cesar,2015,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2015,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2016,5,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2016,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2016,5,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2016,6,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2016,7,3,manaure balcon del cesar,10.3928,-73.0325,cesar,,
2,manaure balcon del cesar,2016,3,2,manaure balcon del cesar,10.3928,-73.0325,cesar,,
12,manaure balcon del cesar,2016,7,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2016,3,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2016,7,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
3,manaure balcon del cesar,2016,1,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2016,2,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
6,manaure balcon del cesar,2017,4,1,manaure balcon del cesar,10.3928,-73.0325,cesar,,
7,manaure balcon del cesar,2017,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
1,manaure balcon del cesar,2017,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
4,manaure balcon del cesar,2017,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
11,manaure balcon del cesar,2017,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
5,manaure balcon del cesar,2017,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
3,manaure balcon del cesar,2017,2,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,manaure balcon del cesar,2017,3,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
8,manaure balcon del cesar,2017,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
9,manaure balcon del cesar,2017,1,0,manaure balcon del cesar,10.3928,-73.0325,cesar,,
10,mani,2007,7,3,mani,4.8181,-72.2811,casanare,,
8,mani,2007,5,2,mani,4.8181,-72.2811,casanare,,
7,mani,2007,21,6,mani,4.8181,-72.2811,casanare,,
6,mani,2007,20,10,mani,4.8181,-72.2811,casanare,,
12,mani,2007,1,1,mani,4.8181,-72.2811,casanare,,
3,mani,2007,1,0,mani,4.8181,-72.2811,casanare,,
1,mani,2007,1,0,mani,4.8181,-72.2811,casanare,,
2,mani,2007,1,0,mani,4.8181,-72.2811,casanare,,
5,mani,2007,4,2,mani,4.8181,-72.2811,casanare,,
9,mani,2007,3,2,mani,4.8181,-72.2811,casanare,,
4,mani,2007,4,2,mani,4.8181,-72.2811,casanare,,
6,mani,2008,27,3,mani,4.8181,-72.2811,casanare,,
10,mani,2008,12,2,mani,4.8181,-72.2811,casanare,,
5,mani,2008,16,2,mani,4.8181,-72.2811,casanare,,
1,mani,2008,12,4,mani,4.8181,-72.2811,casanare,,
2,mani,2008,17,4,mani,4.8181,-72.2811,casanare,,
8,mani,2008,9,2,mani,4.8181,-72.2811,casanare,,
12,mani,2008,12,3,mani,4.8181,-72.2811,casanare,,
